keyword,searches,results,searches:results
self care shirt,151,60900,0.002479474548
gift for her shirt,151,694600,0.0002173913043
gift for her shirt,151,694600,0.0002173913043
sustainable fashion,150,104900,0.00142993327
sheer overlay top,150,1900,0.07894736842
winter clothing,149,425600,0.000350093985
toddler hoodie,149,79600,0.001871859296
unique hoodie,149,123300,0.001208434712
blue hoodie,149,178300,0.0008356702187
winter clothing,149,425600,0.000350093985
unique hoodie,149,123300,0.001208434712
silk crop top,148,8700,0.01701149425
linen tunic top,148,12600,0.01174603175
workout tee,147,96800,0.001518595041
workout tee,147,96800,0.001518595041
camp collar shirt,147,2900,0.05068965517
cropped blouse,147,43100,0.003410672854
baby hoodie,145,86900,0.00166858458
graphic tee bundle,144,43400,0.00331797235
yoga wear,144,59700,0.002412060302
pullover sweatshirt,144,1000000,0.000144
pullover sweatshirt,144,1000000,0.000144
funny gift for friend,143,352600,0.0004055587067
retro top,142,936200,0.0001516769921
heavyweight hoodie,142,10400,0.01365384615
hooded jacket,142,36100,0.003933518006
heavyweight hoodie,142,10400,0.01365384615
hooded jacket,142,36100,0.003933518006
spring fashion,141,150100,0.0009393737508
orange hoodie,141,47400,0.002974683544
custom band shirt,140,42800,0.003271028037
custom band shirt,140,42800,0.003271028037
tie dye tee,139,64300,0.002161741835
tie dye tee,139,64300,0.002161741835
tie dye tee,139,64300,0.002161741835
lightweight jacket,139,66200,0.002099697885
sweetheart neckline top,139,3000,0.04633333333
tie front blouse,138,6800,0.02029411765
womens fleece jacket,138,15600,0.008846153846
dog t-shirts,137,292600,0.0004682159945
vacation top,137,157300,0.0008709472346
vacation top,137,157300,0.0008709472346
tie front crop top,136,8500,0.016
fitted shirt,135,55100,0.002450090744
fitted shirt,135,55100,0.002450090744
pastel hoodie,135,24100,0.005601659751
knit crop top,135,16200,0.008333333333
screen printed tee,134,31100,0.004308681672
unique shirt,134,976300,0.0001372528936
workout top,133,122800,0.001083061889
workout top,133,122800,0.001083061889
workout top,133,122800,0.001083061889
linen button down,133,10300,0.01291262136
workout top,133,122800,0.001083061889
graphic tee shirt,132,4600000,0.00002869565217
graphic tee shirt,132,4600000,0.00002869565217
pleated top,132,11300,0.01168141593
meme graphic tee,131,259400,0.0005050115652
gym sweatshirt,131,24500,0.005346938776
distressed tee,130,95800,0.001356993737
antique shirt,130,26600,0.004887218045
t-shirt for dad,130,331500,0.0003921568627
personalized name shirt,129,528800,0.0002439485628
concert graphic tee,129,66700,0.001934032984
striped hoodie,129,11900,0.01084033613
funny vintage shirt,128,550400,0.0002325581395
funny vintage shirt,128,550400,0.0002325581395
funny vintage shirt,128,550400,0.0002325581395
y2k sweatshirt,128,45400,0.00281938326
beach crop top,128,23300,0.005493562232
photo print shirt,127,83600,0.001519138756
linen button up,127,14700,0.008639455782
linen button up,127,14700,0.008639455782
mens t-shirt,126,4800000,0.00002625
internet humor shirt,126,5500,0.02290909091
sports fan shirt,126,253300,0.0004974338729
mens t-shirt,126,4800000,0.00002625
abstract art hoodie,126,7200,0.0175
mens t-shirt,126,4800000,0.00002625
kids graphic tee,125,727000,0.0001719394773
band t-shirts,125,180700,0.0006917542889
old school shirt,125,52600,0.002376425856
cottagecore hoodie,124,25200,0.004920634921
cottagecore hoodie,124,25200,0.004920634921
embroidered long sleeve,124,194300,0.0006381883685
family photo shirt,122,93400,0.00130620985
vintage embroidered shirt,122,95300,0.001280167891
retro t-shirts,120,1400000,0.00008571428571
funny sayings shirt,120,346600,0.000346220427
retro t-shirts,120,1400000,0.00008571428571
cotton t-shirt,119,1600000,0.000074375
cotton t-shirt,119,1600000,0.000074375
cotton t-shirt,119,1600000,0.000074375
embroidered graphic tee,119,138700,0.0008579668349
cotton t-shirt,119,1600000,0.000074375
cotton t-shirt,119,1600000,0.000074375
mens t-shirts,118,5200000,0.00002269230769
gothic sweatshirt,118,59700,0.001976549414
tunic shirt,117,45000,0.0026
embroidered shirt custom,117,270400,0.0004326923077
embroidered shirt custom,117,270400,0.0004326923077
vintage outfit,117,301500,0.0003880597015
vintage style t shirt,117,711400,0.0001644644363
satin crop top,117,2900,0.04034482759
tunic shirt,117,45000,0.0026
goth sweatshirt,116,34100,0.003401759531
rayon shirt,115,15500,0.007419354839
pajama shirt,115,48300,0.002380952381
gag shirt,115,72600,0.001584022039
custom workout shirt,115,30800,0.003733766234
custom workout shirt,115,30800,0.003733766234
personalized crop top,115,18300,0.006284153005
boho summer top,115,156800,0.0007334183673
dog lover t shirt,114,249500,0.0004569138277
funny gamer shirt,114,153800,0.0007412223667
fandom apparel,114,16400,0.006951219512
grey hoodie,113,117500,0.0009617021277
custom t-shirt printing,112,27500,0.004072727273
custom t-shirt printing,112,27500,0.004072727273
custom embroidered tee,112,137400,0.0008151382824
custom cat dad shirt,112,13800,0.008115942029
custom t-shirt printing,112,27500,0.004072727273
distressed t shirts,112,101900,0.001099116781
minimalist sweatshirt,112,194900,0.0005746536685
oversized linen shirt,112,8700,0.01287356322
minimalist sweatshirt,112,194900,0.0005746536685
custom printed shirt,111,634300,0.0001749960586
custom printed shirt,111,634300,0.0001749960586
custom printed shirt,111,634300,0.0001749960586
custom printed shirt,111,634300,0.0001749960586
custom printed shirt,111,634300,0.0001749960586
unisex t shirts,111,4000000,0.00002775
long sleeve romper,111,20700,0.005362318841
formal blouse,110,23800,0.004621848739
custom graphic shirt,110,945800,0.0001163036583
custom graphic shirt,110,945800,0.0001163036583
halter crop top,110,26700,0.004119850187
embroidered peasant top,109,3400,0.03205882353
womens t-shirt,108,4700000,0.0000229787234
womens t-shirt,108,4700000,0.0000229787234
womens t-shirt,108,4700000,0.0000229787234
vintage long sleeve shirt,108,221700,0.0004871447903
baby t-shirt,107,272000,0.0003933823529
baby t-shirt,107,272000,0.0003933823529
animal print shirt,107,531400,0.0002013549116
baby t-shirt,107,272000,0.0003933823529
animal print shirt,107,531400,0.0002013549116
animal print shirt,107,531400,0.0002013549116
baby t-shirt,107,272000,0.0003933823529
halloween t-shirt,107,277400,0.0003857245854
baby t-shirt,107,272000,0.0003933823529
animal print shirt,107,531400,0.0002013549116
streetwear graphic tee,106,630100,0.0001682272655
streetwear graphic tee,106,630100,0.0001682272655
boho style clothing,106,247500,0.0004282828283
streetwear graphic tee,106,630100,0.0001682272655
nightshirt,105,5000,0.021
typography shirt,105,52400,0.002003816794
boho t-shirt,105,266100,0.0003945885006
typography shirt,105,52400,0.002003816794
boho t-shirt,105,266100,0.0003945885006
cropped vest,105,11500,0.009130434783
heavyweight shirt,105,50800,0.002066929134
long sleeve t-shirt,104,339700,0.0003061524875
long sleeve t-shirt,104,339700,0.0003061524875
dog mom t-shirt,104,110700,0.0009394760614
dog mom t-shirt,104,110700,0.0009394760614
long sleeve t-shirt,104,339700,0.0003061524875
christmas t-shirt,104,605800,0.0001716738197
sarcastic hoodie,104,35500,0.002929577465
fleece hoodie,104,74400,0.001397849462
fleece hoodie,104,74400,0.001397849462
loose crop top,104,16100,0.006459627329
long sleeve t-shirt,104,339700,0.0003061524875
button up blouse,103,42700,0.002412177986
gift for him shirt,103,436400,0.0002360219982
gift for him shirt,103,436400,0.0002360219982
gift for him shirt,103,436400,0.0002360219982
graphic long sleeve,103,530900,0.0001940101714
gift for him shirt,103,436400,0.0002360219982
gift for him shirt,103,436400,0.0002360219982
rayon blouse,103,9700,0.0106185567
oversized crop top,103,13900,0.007410071942
graphic long sleeve,103,530900,0.0001940101714
floral t-shirt,102,321900,0.0003168685927
floral t-shirt,102,321900,0.0003168685927
personalized nurse shirt,102,42200,0.002417061611
crewneck sweatshirts,102,1000000,0.000102
country style shirt,102,20400,0.005
personalized embroidered shirt,101,199400,0.0005065195587
bamboo shirt,100,8300,0.01204819277
vintage apparel,100,555500,0.0001800180018
art t-shirt,100,746500,0.0001339584729
lightweight hoodie,100,79900,0.001251564456
lightweight hoodie,100,79900,0.001251564456
custom wedding shirts,98,164400,0.000596107056
unisex graphic tee,98,2100000,0.00004666666667
unisex graphic tee,98,2100000,0.00004666666667
unisex graphic tee,98,2100000,0.00004666666667
short sleeve shirts,98,2400000,0.00004083333333
outdoor clothing,98,173600,0.000564516129
blank hoodie,98,6400,0.0153125
sequin crop top,98,5900,0.01661016949
yoga hoodie,97,7900,0.01227848101
hooded tunic,97,2500,0.0388
yoga hoodie,97,7900,0.01227848101
yoga crop top,97,10100,0.009603960396
tank top shirt,96,313100,0.0003066113063
nature t-shirt,96,286800,0.0003347280335
nature t-shirt,96,286800,0.0003347280335
ribbed crop top,96,5400,0.01777777778
tie dye custom shirt,95,25100,0.003784860558
graduation custom shirt,95,122600,0.0007748776509
graphic crewneck,95,511500,0.0001857282502
bleached sweatshirt,95,5600,0.01696428571
athletic wear,95,171000,0.0005555555556
graphic crewneck,95,511500,0.0001857282502
athletic wear,95,171000,0.0005555555556
long sleeve jersey,95,34700,0.002737752161
travel clothing,94,394300,0.0002383971595
designer hoodie,94,27400,0.003430656934
performance shirt,93,84600,0.00109929078
vintage sports shirt,93,176600,0.0005266138165
velvet crop top,93,2800,0.03321428571
performance shirt,93,84600,0.00109929078
linen long sleeve,93,86800,0.001071428571
concert t-shirt,92,169300,0.0005434140579
trendy tops,92,569400,0.0001615735862
concert t-shirt,92,169300,0.0005434140579
fleece pullover,92,62800,0.001464968153
concert t-shirt,92,169300,0.0005434140579
plain hoodie,92,6900,0.01333333333
plain hoodie,92,6900,0.01333333333
alternative hoodie,92,15500,0.005935483871
fleece pullover,92,62800,0.001464968153
concert t-shirt,92,169300,0.0005434140579
custom gift ideas,91,2800000,0.0000325
dark academia sweater,91,7100,0.01281690141
art tee,90,822900,0.0001093693037
cottagecore aesthetic,90,183800,0.0004896626768
winter sweater,90,251300,0.000358137684
sarcastic quote tee,89,82900,0.00107358263
reworked vintage,89,11300,0.007876106195
mens long sleeve,89,787000,0.0001130876747
athletic shirt,88,609100,0.0001444754556
athletic shirt,88,609100,0.0001444754556
athletic shirt,88,609100,0.0001444754556
athletic shirt,88,609100,0.0001444754556
handmade sweatshirt,88,46200,0.001904761905
athletic shirt,88,609100,0.0001444754556
plain t shirt,87,38300,0.00227154047
formal shirt,86,37900,0.002269129288
personalized bride shirt,86,109100,0.0007882676444
distressed sweatshirt,86,33600,0.00255952381
cute t-shirt,85,1100000,0.00007727272727
casual tee,85,2200000,0.00003863636364
dog owner shirt,85,144000,0.0005902777778
personalized apparel,85,742700,0.0001144472869
personalized apparel,85,742700,0.0001144472869
old fashioned shirt,85,5600,0.01517857143
off the shoulder blouse,85,6400,0.01328125
corset crop top,85,7400,0.01148648649
soft graphic tee,84,484800,0.0001732673267
indie graphic tee,84,19600,0.004285714286
band graphic tees,84,182000,0.0004615384615
minimalist t-shirt,83,500400,0.0001658673062
minimalist t-shirt,83,500400,0.0001658673062
minimalist t-shirt,83,500400,0.0001658673062
quirky shirt,83,168800,0.0004917061611
funny retro shirt,83,603900,0.0001374399735
custom made shirt,83,55600,0.001492805755
custom made shirt,83,55600,0.001492805755
minimalist t-shirt,83,500400,0.0001658673062
minimalist t-shirt,83,500400,0.0001658673062
swimsuit top,83,29200,0.002842465753
minimalist t-shirt,83,500400,0.0001658673062
fairy crop top,83,5400,0.01537037037
minimalist t-shirt,83,500400,0.0001658673062
quote t shirt,82,582800,0.0001407000686
fishing tee,82,49900,0.001643286573
pet apparel,82,300500,0.0002728785358
vintage wash tees,82,42000,0.001952380952
graphic tee summer,82,625000,0.0001312
plaid hoodie,82,8000,0.01025
fashion hoodie,82,149500,0.0005484949833
scoop neck shirt,81,13500,0.006
minimalist graphic tee,81,408800,0.0001981409002
travel tee,81,278200,0.0002911574407
custom retro shirt,81,290500,0.0002788296041
minimalist graphic tee,81,408800,0.0001981409002
minimalist graphic tee,81,408800,0.0001981409002
edgy graphic tee,81,87400,0.0009267734554
minimalist graphic tee,81,408800,0.0001981409002
cutout crop top,81,2300,0.0352173913
scoop neck shirt,81,13500,0.006
plain t-shirt,80,9800,0.008163265306
plain t-shirt,80,9800,0.008163265306
plain t-shirt,80,9800,0.008163265306
striped tee,80,104200,0.0007677543186
funny introvert shirt,80,49900,0.001603206413
distressed graphic tee,80,93200,0.0008583690987
plain t-shirt,80,9800,0.008163265306
distressed graphic tee,80,93200,0.0008583690987
designer sweatshirt,80,30100,0.002657807309
minimalist fashion,80,326000,0.000245398773
plain t-shirt,80,9800,0.008163265306
plain t-shirt,80,9800,0.008163265306
yoga t-shirt,79,36100,0.002188365651
geometric shirt,79,100900,0.0007829534192
tie dye t-shirt,79,39700,0.001989924433
cropped t-shirt,79,102200,0.0007729941292
yoga t-shirt,79,36100,0.002188365651
tie dye t-shirt,79,39700,0.001989924433
gaming hoodie,79,15700,0.005031847134
cropped t-shirt,79,102200,0.0007729941292
yoga t-shirt,79,36100,0.002188365651
cropped t-shirt,79,102200,0.0007729941292
custom memorial shirt,78,65800,0.001185410334
custom memorial shirt,78,65800,0.001185410334
new mom shirts,78,229200,0.0003403141361
merino wool hoodie,78,1600,0.04875
youth t-shirt,77,401400,0.0001918285999
halloween t-shirts,77,194600,0.0003956834532
youth t-shirt,77,401400,0.0001918285999
retro graphic shirt,77,869500,0.00008855664175
retro graphic shirt,77,869500,0.00008855664175
retro graphic shirt,77,869500,0.00008855664175
plain t shirts,77,33800,0.002278106509
craft blanks,77,439500,0.0001751990899
sports apparel,77,472200,0.0001630664972
retro graphic shirt,77,869500,0.00008855664175
gamer hoodie,77,83400,0.0009232613909
mini shirt,77,70400,0.00109375
youth t-shirt,77,401400,0.0001918285999
graphic tee retro,76,1200000,0.00006333333333
long sleeve shirt men,76,534100,0.0001422954503
gildan shirts,76,176600,0.0004303510759
hiking sweater,76,18700,0.004064171123
hiking shirt women,76,113500,0.0006696035242
sleeveless crop top,76,47000,0.001617021277
v-neck t-shirt,75,85200,0.0008802816901
v-neck t-shirt,75,85200,0.0008802816901
v-neck t-shirt,75,85200,0.0008802816901
kids t-shirts,75,1100000,0.00006818181818
funny science tee,75,44800,0.001674107143
custom pet portrait shirt,75,22300,0.0033632287
custom pet portrait shirt,75,22300,0.0033632287
retro western shirt,75,61100,0.001227495908
music festival shirt,75,92100,0.0008143322476
v-neck t-shirt,75,85200,0.0008802816901
v-neck t-shirt,75,85200,0.0008802816901
v-neck t-shirt,75,85200,0.0008802816901
scoop neck top,74,12000,0.006166666667
printed t-shirts,74,680500,0.0001087435709
streetwear t-shirt,74,711700,0.0001039763945
streetwear t-shirt,74,711700,0.0001039763945
unisex graphic shirt,74,2400000,0.00003083333333
streetwear t-shirt,74,711700,0.0001039763945
long sleeve shirt women,74,842400,0.00008784425451
streetwear t-shirt,74,711700,0.0001039763945
dark academia style,74,76900,0.0009622886866
maternity crop top,74,2400,0.03083333333
scoop neck top,74,12000,0.006166666667
long sleeve bodysuit,74,29300,0.00252559727
graphic design shirt,73,2400000,0.00003041666667
gag gift shirt,73,58300,0.001252144082
funny custom shirt,73,526000,0.00013878327
80s graphic tee,73,98800,0.0007388663968
vintage inspired clothing,73,567800,0.0001285663966
graphic design shirt,73,2400000,0.00003041666667
block print tee,73,15300,0.00477124183
vintage inspired clothing,73,567800,0.0001285663966
minimalist top,73,165900,0.0004400241109
long sleeve polo shirt,73,8700,0.008390804598
band graphic tee,72,193300,0.0003724780135
band graphic tee,72,193300,0.0003724780135
maternity wear,72,11500,0.006260869565
off shoulder crop top,72,3500,0.02057142857
plain shirt,71,37900,0.001873350923
horror graphic tee,71,77900,0.0009114249037
plain shirt,71,37900,0.001873350923
vintage style top,71,435800,0.0001629187701
lightweight cotton,71,452100,0.0001570449016
lightweight sweatshirt,71,87000,0.000816091954
funny food shirt,70,90900,0.0007700770077
custom oversized shirt,70,87300,0.0008018327606
historical fashion,70,66100,0.001059001513
nostalgic shirt,70,91100,0.0007683863886
funny dad t-shirt,70,222300,0.0003148897886
tie dye blanks,70,2400,0.02916666667
v-neck t-shirts,70,109800,0.0006375227687
travel outfit,70,73300,0.0009549795362
travel outfit,70,73300,0.0009549795362
music merch,70,120800,0.0005794701987
postpartum shirt,70,13000,0.005384615385
custom shirt for women,69,1800000,0.00003833333333
off the shoulder crop top,69,4500,0.01533333333
slogan shirt,68,298000,0.0002281879195
slogan shirt,68,298000,0.0002281879195
custom anime shirt,68,35300,0.001926345609
custom anime shirt,68,35300,0.001926345609
preloved clothing,68,5600,0.01214285714
striped summer shirt,68,60500,0.001123966942
warm jacket,68,48500,0.001402061856
distressed crop top,68,3900,0.01743589744
tank crop top,68,54600,0.001245421245
summer crop top,68,95500,0.0007120418848
long sleeve jumpsuit,68,9300,0.007311827957
striped long sleeve shirt,68,18200,0.003736263736
pleated shirt,67,6400,0.01046875
casual tops,67,1900000,0.00003526315789
yoga sweater,67,8200,0.008170731707
wrap crop top,67,5200,0.01288461538
merino wool top,67,5800,0.01155172414
striped long sleeve,67,40000,0.001675
personalized polo shirt,66,13300,0.004962406015
personalized dog mom shirt,66,57500,0.001147826087
funny graphic t-shirt,66,1500000,0.000044
funny graphic t-shirt,66,1500000,0.000044
band merchandise,66,43800,0.001506849315
dark academia hoodie,66,6700,0.009850746269
hiking hoodie,66,25100,0.002629482072
dark academia hoodie,66,6700,0.009850746269
bleached tee,65,21800,0.002981651376
family t-shirts,65,904000,0.00007190265487
custom gym shirt,65,24600,0.002642276423
pocket tees,65,68700,0.0009461426492
comfy sweatshirt,65,89800,0.000723830735
sun protection shirt,65,12200,0.005327868852
long sleeve wrap top,65,7400,0.008783783784
sun protection shirt,65,12200,0.005327868852
floral print shirt,64,339700,0.0001884015308
organic cotton tee,64,557100,0.0001148806318
soft t shirt,64,519000,0.0001233140655
organic cotton tee,64,557100,0.0001148806318
cut out shirt,64,23500,0.002723404255
funny band shirt,64,51900,0.001233140655
floral print shirt,64,339700,0.0001884015308
couple t-shirt,64,136700,0.0004681784931
organic cotton tee,64,557100,0.0001148806318
retro crop top,64,49900,0.00128256513
floral print shirt,64,339700,0.0001884015308
oversized long sleeve shirt,64,70700,0.0009052333805
mens long sleeve shirt,64,479200,0.0001335559265
custom print t-shirt,63,234900,0.0002681992337
custom graphic t-shirt,63,360500,0.0001747572816
drop shoulder hoodie,63,1900,0.03315789474
blouse top,62,174000,0.0003563218391
casual top,62,1500000,0.00004133333333
casual top,62,1500000,0.00004133333333
long sleeve tunic,62,34000,0.001823529412
sarcastic t-shirt,61,191200,0.0003190376569
sarcastic t-shirt,61,191200,0.0003190376569
funny t-shirt women,61,2500000,0.0000244
hand drawn shirt,61,64400,0.0009472049689
sarcastic t-shirt,61,191200,0.0003190376569
sarcastic t-shirt,61,191200,0.0003190376569
sarcastic t-shirt,61,191200,0.0003190376569
all over print hoodie,61,9000,0.006777777778
pajama top,60,26200,0.002290076336
mom humor shirt,60,110300,0.0005439709882
screen print tee,60,30200,0.001986754967
handmade graphic tee,60,55800,0.001075268817
plain shirts,60,60300,0.0009950248756
plain sweatshirt,60,16800,0.003571428571
sports hoodie,60,245900,0.0002440016267
plain sweatshirt,60,16800,0.003571428571
sports hoodie,60,245900,0.0002440016267
floral crop top,60,23100,0.002597402597
toddler t-shirt,59,415300,0.0001420659764
birthday t-shirts,59,1100000,0.00005363636364
teen shirt,59,104800,0.0005629770992
toddler t-shirt,59,415300,0.0001420659764
thrift store shirt,59,4900,0.01204081633
toddler t-shirt,59,415300,0.0001420659764
chiffon shirt,59,5800,0.01017241379
sweatshirt jacket,59,107400,0.0005493482309
sweatshirt jacket,59,107400,0.0005493482309
abstract graphic tee,58,65100,0.00089093702
abstract graphic tee,58,65100,0.00089093702
oversized vintage shirt,58,183400,0.0003162486369
abstract graphic tee,58,65100,0.00089093702
artistic graphic tee,58,84700,0.0006847697757
abstract graphic tee,58,65100,0.00089093702
artistic graphic tee,58,84700,0.0006847697757
artistic hoodie,58,10100,0.005742574257
artistic hoodie,58,10100,0.005742574257
short shirt,58,2700000,0.00002148148148
thermal shirt,57,5800,0.009827586207
cool t-shirt,57,230700,0.0002470741222
vintage funny shirt,57,655900,0.00008690349139
humor tee,57,987500,0.00005772151899
graphic tee design,57,1100000,0.00005181818182
cool t-shirt,57,230700,0.0002470741222
cool t-shirt,57,230700,0.0002470741222
graphic tee design,57,1100000,0.00005181818182
cool t-shirt,57,230700,0.0002470741222
thermal shirt,57,5800,0.009827586207
comfy sweater,57,78200,0.0007289002558
soft sweatshirt,57,300300,0.0001898101898
v neck crop top,57,21200,0.002688679245
thermal shirt,57,5800,0.009827586207
silk button up shirt,57,5700,0.01
linen long sleeve shirt,57,22200,0.002567567568
dragon t-shirt,56,46700,0.001199143469
personalized team shirt,56,423200,0.0001323251418
antique top,56,25800,0.002170542636
positive affirmation shirt,56,60100,0.0009317803661
acid wash shirts,56,6700,0.008358208955
plain hoodies,56,7200,0.007777777778
vintage cotton shirts,56,511700,0.0001094391245
short sleeve tunic,56,19700,0.002842639594
short sleeve tunic,56,19700,0.002842639594
long sleeve embroidered shirt,56,157000,0.0003566878981
running tee,55,45600,0.001206140351
80s t-shirt,55,97600,0.0005635245902
bleached t-shirt,55,13800,0.003985507246
bleached t-shirt,55,13800,0.003985507246
sarcastic graphic tee,55,214100,0.0002568893041
80s t-shirt,55,97600,0.0005635245902
abstract art shirt,55,64800,0.0008487654321
abstract art shirt,55,64800,0.0008487654321
abstract art shirt,55,64800,0.0008487654321
slogan sweatshirt,55,10900,0.00504587156
workout hoodie,55,27500,0.002
work from home shirt,55,8300,0.006626506024
lace trim top,55,10500,0.005238095238
workout hoodie,55,27500,0.002
workout crop top,55,13300,0.004135338346
work from home shirt,55,8300,0.006626506024
long sleeve rash guard,55,5700,0.009649122807
lace trim top,55,10500,0.005238095238
witty shirt,54,106100,0.0005089538172
quirky graphic tee,54,167300,0.0003227734608
quirky graphic tee,54,167300,0.0003227734608
quirky graphic tee,54,167300,0.0003227734608
minimalist apparel,54,271500,0.0001988950276
polyester shirt,53,529400,0.0001001133359
soft cotton shirt,53,545600,0.00009714076246
funny doctor shirt,53,25000,0.00212
custom t-shirt design,53,477100,0.0001110878223
custom t-shirt design,53,477100,0.0001110878223
custom t-shirt design,53,477100,0.0001110878223
custom t-shirt design,53,477100,0.0001110878223
acid wash sweatshirt,53,2200,0.02409090909
artistic shirt,52,109000,0.0004770642202
linen t-shirt,52,30200,0.001721854305
artistic shirt,52,109000,0.0004770642202
novelty shirt men,52,390200,0.0001332649923
custom bachelorette party shirt,52,112500,0.0004622222222
aesthetic graphic tee,52,397600,0.0001307847082
aesthetic graphic tee,52,397600,0.0001307847082
linen t-shirt,52,30200,0.001721854305
gildan t-shirts,52,112700,0.0004614019521
uv protection shirt,52,6100,0.008524590164
sunshine tee,52,39800,0.001306532663
cottagecore crop top,52,6600,0.007878787879
hooded shirt,51,34600,0.001473988439
animal print top,51,331800,0.0001537070524
custom doctor shirt,51,12000,0.00425
retro print shirt,51,268200,0.0001901565996
cotton t-shirts,51,1900000,0.00002684210526
vintage style sweatshirt,51,232300,0.0002195436935
logo t-shirt,50,363600,0.0001375137514
travel t-shirt,50,199700,0.0002503755633
custom concert tee,50,33100,0.001510574018
70s style shirt,50,60800,0.0008223684211
oversized graphic shirt,50,285700,0.0001750087504
pop culture tee,50,112900,0.0004428697963
travel t-shirt,50,199700,0.0002503755633
tie front shirt,50,7000,0.007142857143
workout sweatshirt,50,34200,0.001461988304
comfy shirt,50,159800,0.0003128911139
v-neck shirt,49,125300,0.0003910614525
unique graphic tee,49,474900,0.0001031796168
graphic top,49,2100000,0.00002333333333
custom travel shirt,49,79200,0.0006186868687
personalized shirt for women,49,1500000,0.00003266666667
unique graphic tee,49,474900,0.0001031796168
motivational t-shirt,49,216300,0.0002265372168
graphic top,49,2100000,0.00002333333333
unique graphic tee,49,474900,0.0001031796168
graphic top,49,2100000,0.00002333333333
family t-shirt,49,757500,0.00006468646865
organic cotton shirts,49,556400,0.00008806613947
unique graphic tee,49,474900,0.0001031796168
one shoulder shirt,49,1800,0.02722222222
v-neck shirt,49,125300,0.0003910614525
fall hoodie,49,124100,0.0003948428687
cropped corset,49,9000,0.005444444444
burnout tee,48,15100,0.003178807947
holiday t shirt,48,403900,0.0001188412974
custom patriotic shirt,48,55700,0.0008617594255
personalized bachelorette shirt,48,117000,0.0004102564103
faded graphic tee,48,17900,0.002681564246
historical reenactment,48,24500,0.001959183673
vintage novelty shirt,48,45700,0.001050328228
graphic tee for men,48,3300000,0.00001454545455
graphic tee for men,48,3300000,0.00001454545455
blank sweatshirts,48,16100,0.00298136646
sherpa lined hoodie,48,1400,0.03428571429
shrug top,48,13200,0.003636363636
printed top,47,467000,0.0001006423983
custom group shirts,47,140000,0.0003357142857
90s style shirt,47,160300,0.0002932002495
designer t-shirt,47,35600,0.001320224719
printed top,47,467000,0.0001006423983
quarter zip pullover,47,18900,0.002486772487
flowy tunic,47,16400,0.002865853659
sports t-shirt,46,431200,0.0001066790353
retro style shirt,46,587400,0.00007831120191
customizable t-shirt,46,146500,0.0003139931741
art print shirt,46,1100000,0.00004181818182
customizable t-shirt,46,146500,0.0003139931741
retro style shirt,46,587400,0.00007831120191
cyberpunk sweatshirt,46,3600,0.01277777778
boho summer shirt,46,152100,0.0003024326101
cropped button down,46,2400,0.01916666667
high neck crop top,46,3400,0.01352941176
sports t-shirt,46,431200,0.0001066790353
cotton long sleeve shirt,46,314700,0.0001461709565
winter shirt,45,247900,0.0001815248084
retro band shirt,45,117500,0.0003829787234
winter shirt,45,247900,0.0001815248084
fitted tee,45,52400,0.000858778626
winter shirt,45,247900,0.0001815248084
custom holiday shirt,45,48300,0.0009316770186
oversized vintage tee,45,194000,0.0002319587629
youth t shirts,45,560500,0.00008028545941
viscose top,45,12000,0.00375
cozy hoodie,45,217400,0.0002069917203
abstract design,45,527800,0.00008525956802
cozy hoodie,45,217400,0.0002069917203
moisture wicking shirt,44,32000,0.001375
custom printed t-shirt,44,265300,0.0001658499812
plain sweatshirts,44,29600,0.001486486486
streetwear sweatshirt,44,375400,0.0001172083111
moisture wicking shirt,44,32000,0.001375
animal print jacket,44,20100,0.002189054726
streetwear sweatshirt,44,375400,0.0001172083111
casual jacket,44,176200,0.0002497162316
streetwear sweatshirt,44,375400,0.0001172083111
moisture wicking shirt,44,32000,0.001375
scoop neck tee,43,15400,0.002792207792
custom funny shirt,43,408400,0.0001052889324
custom funny shirt,43,408400,0.0001052889324
historical shirt,43,84600,0.0005082742317
history buff shirt,43,18000,0.002388888889
hooded sweatshirts,43,132900,0.0003235515425
batwing sleeve top,43,2100,0.02047619048
scoop neck tee,43,15400,0.002792207792
painted hoodie,43,4600,0.009347826087
painted hoodie,43,4600,0.009347826087
slim fit shirt,42,43300,0.0009699769053
abstract tee,42,100500,0.0004179104478
floral custom shirt,42,123000,0.0003414634146
music graphic tee,42,247800,0.0001694915254
music graphic tee,42,247800,0.0001694915254
baggy t-shirt,42,11900,0.003529411765
floral print blouse,42,39500,0.001063291139
boat neck shirt,42,3200,0.013125
fitted long sleeve,42,30000,0.0014
quirky tee,41,180600,0.000227021041
winter top,41,87400,0.0004691075515
sleeveless tee,41,210100,0.000195145169
funny slogan tee,41,223200,0.0001836917563
organic cotton t-shirt,41,391700,0.0001046719428
quirky tee,41,180600,0.000227021041
funny slogan tee,41,223200,0.0001836917563
custom vacation shirt,41,186400,0.0002199570815
graphic oversized tee,41,168100,0.000243902439
mens fleece jacket,41,32400,0.001265432099
vintage short sleeve,41,684900,0.00005986275369
vintage wash shirt,40,56300,0.0007104795737
animal graphic shirt,40,385400,0.0001037882719
pattern t-shirt,40,149100,0.0002682763246
animal graphic shirt,40,385400,0.0001037882719
athletic apparel,40,156200,0.0002560819462
athletic apparel,40,156200,0.0002560819462
belly shirt,40,5500,0.007272727273
fitted crop top,40,17500,0.002285714286
long sleeve nightgown,40,7400,0.005405405405
